0,0,9.2336
0,0,12.337
0,0,11.457
0,0,13.538
0,0,11.378
0,0,17.671
0,0,8.9789
0,0,14.162
0,0,11.665
0,0,10.3
0,0,9.2539
0,0,11.12
0,0,10.696
1,10.784,0
0,0,10.309
0,0,14.38
0,0,10.136
0,0,10.066
0,0,11.259
0,0,9.1009
0,0,14.088
0,0,14.648
0,0,11.759
0,0,12.039
0,0,12.558
0,0,13.855
0,0,12.442
0,0,9.2216
0,0,9.3044
0,0,10.396
1,1.7831,0
0,0,14.297
0,0,15.479
0,0,13.697
0,0,9.472
0,0,17.343
0,0,25.201
0,0,9.5185
0,0,18.057
0,0,13.291
0,0,10.473
1,8.2776,0
0,0,12.115
0,0,20.078
0,0,9.7119
0,0,16.723
0,0,9.9582
0,0,26.526
0,0,8.8301
0,0,15.876
1,0.70417,0
0,0,13.308
0,0,13.262
0,0,9.5961
0,0,11.956
0,0,10.684
0,0,12.251
0,0,15.87
0,0,12.084
0,0,14.786
0,0,17.608
0,0,9.2714
0,0,11.113
0,0,10.687
0,0,13.922
1,7.7063,0
0,0,9.0935
0,0,19.208
0,0,18.736
0,0,14.28
1,3.8525,0
0,0,10.286
0,0,11.692
0,0,12.763
1,0.19873,0
0,0,12.434
0,0,18.347
0,0,10.552
0,0,16.26
0,0,19.265
0,0,14.564
0,0,10.155
0,0,9.6802
0,0,15.351
0,0,14.885
0,0,13.498
0,0,12.136
1,17.052,0
0,0,9.9361
0,0,9.4403
0,0,10.072
0,0,10.069
0,0,20.089
0,0,11.453
0,0,25.946
0,0,9.4224
0,0,12.846
0,0,11.464
0,0,10.392
0,0,13.625
0,0,9.2761
0,0,8.8538
1,15.725,0
0,0,10.371
0,0,18.257
0,0,13.376
0,0,11.676
0,0,12.388
0,0,11.392
0,0,9.1908
0,0,18.669
0,0,11.924
0,0,12.393
0,0,13.584
0,0,20.22
0,0,10.821
0,0,12.502
0,0,15.497
1,0.80358,0
0,0,14.28
0,0,9.7854
0,0,12.501
0,0,8.9936
0,0,11.204
0,0,10.077
0,0,11.563
0,0,11.083
0,0,15.627
0,0,16.825
0,0,10.671
0,0,13.897
0,0,14.182
0,0,11.961
0,0,12.109
0,0,10.336
1,7.0292,0
0,0,8.8565
0,0,15.938
0,0,9.2805
0,0,9.3471
1,3.3801,0
0,0,13.013
0,0,12.788
0,0,12.693
0,0,22.471
0,0,17.337
0,0,9.2383
1,3.4531,0
0,0,22.744
0,0,17.89
0,0,11.401
0,0,13.347
0,0,13.219
0,0,12.416
0,0,16.879
1,5.8643,0
0,0,8.8854
0,0,9.2359
0,0,23.9
0,0,11.444
0,0,9.1601
0,0,15.439
0,0,14.881
1,1.8433,0
0,0,12.547
0,0,10.717
0,0,13.528
0,0,11.75
0,0,11.977
0,0,11.089
0,0,12.363
1,0.63929,0
0,0,10.529
0,0,17.787
0,0,14.387
0,0,15.437
1,0.92639,0
0,0,11.196
0,0,11.014
0,0,9.2445
0,0,9.6015
1,9.0551,0
0,0,14.997
0,0,11.413
0,0,10.583
0,0,11.134
1,7.3715,0
0,0,10.769
0,0,9.8003
0,0,15.109
0,0,12.367
0,0,12.243
0,0,11.182
0,0,8.9243
1,0.40811,0
0,0,16.204
1,20.923,0
0,0,13.057
0,0,11.117
1,2.0549,0
0,0,12.486
1,3.8854,0
0,0,9.1039
0,0,13.693
0,0,18.52
0,0,9.4075
1,7.7193,0
0,0,13.927
0,0,10.342
1,2.5947,0
0,0,12.855
0,0,11.999
0,0,15.865
0,0,10.517
0,0,17.143
0,0,10.988
0,0,19.945
0,0,8.9719
0,0,13.264
0,0,12.208
0,0,11.61
0,0,9.7069
0,0,15.463
0,0,10.222
0,0,14.423
1,9.824,0
0,0,13.225
0,0,11.505
0,0,11.771
1,4.4681,0
0,0,25.62
